name	pre-microRNA	RC_adj	UR	180626-180628-190531_Brain_S32180626-180628-190531_Brain_S32(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-1298-3p	hsa-mir-1298	201.0	12.0	19.289468123146268	22.186725913687454	3p	nta#A_31.0|lv3pT_21.0|canonical_20.0|lv3p#1_109.0|nta#A#1_31.0|total_201.0|lv3p_130.0|nta#G#1_20.0|lv3pE_109.0|nta#G_20.0|lv3p#-2_21.0
hsa-miR-320c	hsa-mir-320c-2	198.4666666666666	22.0	19.046350448625677	21.90709222057961	3p	nta#A#1_16.8|lv3pE_6.0|nta#G_3.6|nta#G#1_3.6|lv3p_88.56666666666669|nta#A_41.05|lv3p#2_6.0|nta#T#2_1.5|nta#T#1_21.75|mv_8.0|mlv3p_34.0|lv3pT_82.56666666666669|lv3p#-1_82.56666666666669|mlv3p#4_2.0|mlv3p#2_32.0|nta#T_23.25|nta#A#3_18.0|total_198.4666666666666|nta#A#2_6.25
hsa-miR-138-1-3p	hsa-mir-138-1	196.0	12.0	18.80963060764512	21.63481730886936	3p	lv3p#-1_103.0|nta#A_19.0|lv3pT_139.0|nta#T_14.0|nta#A#2_11.0|nta#A#1_8.0|nta#T#3_14.0|total_196.0|lv3p_139.0|lv3p#-3_10.0|mv_24.0|lv3p#-2_26.0
hsa-miR-1343-3p	hsa-mir-1343	194.0	13.0	18.617695601444655	21.41405386694212	3p	lv3p#-1_35.0|lv5p_10.0|nta#A_57.0|lv3pT_66.0|canonical_39.0|lv3p#1_18.0|nta#A#1_57.0|lv5pT_10.0|total_194.0|lv5p#-1_10.0|lv3p_84.0|mv_3.0|lv3pE_18.0|NucVar_1.0|lv3p#-2_31.0
hsa-miR-29b-1-5p	hsa-mir-29b-1	193.5	14.0	18.569711849894542	21.35886300646031	5p	lv3p#-1_37.0|nta#C#1_1.0|nta#C_1.0|lv3pT_63.0|canonical_88.0|total_193.5|lv3p#-5_3.0|lv3p_63.0|lv3p#-3_12.0|mv_38.5|NucVar_3.0|lv3p#-2_11.0
hsa-miR-3173-5p	hsa-mir-3173	190.0	10.0	18.233825589043736	20.972526983087644	5p	nta#A_10.0|lv3pT_24.0|canonical_114.0|nta#T_3.0|lv3p#1_8.0|nta#A#1_10.0|total_190.0|nta#T#1_3.0|lv3p_32.0|mv_30.0|lv3pE_8.0|NucVar_1.0|lv3p#-2_24.0
hsa-miR-1250-5p	hsa-mir-1250	187.0	7.0	17.945923079743046	20.641381820196788	5p	nta#A_61.0|canonical_120.0|nta#T_3.0|nta#UA_3.0|lv3p#1_2.0|nta#A#2_43.0|nta#A#1_18.0|total_187.0|nta#T#1_3.0|lv3p_2.0|lv3pE_2.0|NucVar_1.0
hsa-miR-1468-5p	hsa-mir-1468	187.0	10.0	17.945923079743046	20.641381820196788	5p	lv3p#-1_3.0|nta#C#1_1.0|lv5p_15.0|nta#C_1.0|lv3pT_3.0|canonical_38.0|lv3p#1_126.0|lv5pT_15.0|total_187.0|lv5p#-1_15.0|lv3p_129.0|mv_4.0|lv3pE_126.0
hsa-miR-582-3p	hsa-mir-582	186.0	12.0	17.849955576642817	20.531000099233168	3p	lv3p#-1_5.0|nta#A_11.0|lv3pT_5.0|canonical_55.0|lv3p#2_7.0|lv3p#1_83.0|nta#A#1_11.0|total_186.0|lv3p_95.0|lv3pE_90.0|mv_25.0
hsa-miR-191-3p	hsa-mir-191	181.0	9.0	17.370118061141664	19.979091494415073	3p	lv5p_82.0|nta#A_21.0|canonical_52.0|nta#T_10.0|nta#A#2_4.0|nta#A#1_17.0|total_181.0|lv5pT_82.0|nta#T#1_10.0|lv5p#-2_8.0|lv5p#-1_74.0|mv_16.0
hsa-miR-5010-3p	hsa-mir-5010	181.0	14.0	17.370118061141664	19.979091494415073	3p	nta#C#1_3.0|nta#C_3.0|nta#A_23.0|canonical_4.0|lv3pT_13.0|nta#T_134.0|lv3p#1_4.0|nta#A#1_23.0|nta#T#2_13.0|total_181.0|nta#T#1_121.0|lv3p_17.0|lv3pE_4.0|lv3p#-2_13.0
hsa-miR-146b-3p	hsa-mir-146b	181.0	11.0	17.370118061141664	19.979091494415073	3p	lv5p#1_58.0|lv5p_94.0|nta#A_8.0|canonical_61.0|lv5pE_58.0|nta#A#2_4.0|nta#A#1_4.0|lv5pT_36.0|total_181.0|lv5p#-2_6.0|lv5p#-1_30.0|mv_18.0
hsa-miR-34b-3p	hsa-mir-34b	179.0	10.0	17.178183054941204	19.758328052487833	3p	lv3p#-1_9.0|lv5p_11.0|lv3pT_9.0|nta#T_12.0|lv3p#1_45.0|lv5pT_11.0|total_179.0|nta#T#1_12.0|lv5p#-1_11.0|lv3p_54.0|mv_102.0|lv3pE_45.0
hsa-miR-671-5p	hsa-mir-671	179.0	7.0	17.178183054941204	19.758328052487833	5p	nta#A_26.0|canonical_34.0|nta#T_10.0|lv3p#2_60.0|lv3p#1_48.0|nta#A#1_26.0|total_179.0|nta#T#1_10.0|lv3p_108.0|lv3pE_108.0|NucVar_1.0
hsa-let-7e-3p	hsa-let-7e	179.0	12.0	17.178183054941204	19.758328052487833	3p	lv3p#-1_23.0|nta#A_12.0|lv3pT_23.0|canonical_103.0|nta#T_28.0|nta#A#2_7.0|nta#A#1_5.0|total_179.0|nta#T#1_28.0|lv3p_23.0|mv_10.0|NucVar_3.0
hsa-miR-30b-3p	hsa-mir-30b	177.0	6.0	16.986248048740745	19.537564610560594	3p	lv3p#-1_12.0|nta#A_88.0|lv3pT_26.0|canonical_43.0|nta#A#1_88.0|total_177.0|lv3p_26.0|nta#G#1_20.0|lv3p#-2_14.0|nta#G_20.0
hsa-miR-105-5p	hsa-mir-105-1	175.0	16.0	16.79431304254028	19.316801168633358	5p	lv3p#-1_52.0|lv5p_26.0|nta#A_18.5|lv3pT_56.0|canonical_31.0|nta#T_3.5|nta#A#1_18.5|lv5pT_26.0|total_175.0|nta#T#1_3.5|lv5p#-2_26.0|lv3p_56.0|mv_40.0|lv3p#-2_4.0
hsa-miR-105-5p	hsa-mir-105-2	175.0	16.0	16.79431304254028	19.316801168633358	5p	lv3p#-1_52.0|lv5p_26.0|nta#A_18.5|lv3pT_56.0|canonical_31.0|nta#T_3.5|nta#A#1_18.5|lv5pT_26.0|total_175.0|nta#T#1_3.5|lv5p#-2_26.0|lv3p_56.0|mv_40.0|lv3p#-2_4.0
hsa-miR-654-5p	hsa-mir-654	166.0	11.0	15.930605514638211	18.323365679960784	5p	lv3p#-1_12.0|nta#A_27.0|lv3pT_53.0|canonical_45.0|nta#T_8.0|lv3p#1_13.0|nta#A#1_27.0|total_166.0|nta#T#1_8.0|lv3p_66.0|lv3pE_13.0|mv_20.0|lv3p#-2_41.0
hsa-miR-887-3p	hsa-mir-887	165.0	10.0	15.834638011537981	18.212983958997164	3p	nta#A_31.0|canonical_27.0|nta#T_1.0|lv3p#3_66.0|lv3p#2_23.0|lv3p#1_16.0|nta#A#1_31.0|total_165.0|nta#T#1_1.0|lv3p_105.0|lv3pE_105.0|NucVar_1.0
hsa-miR-106a-5p	hsa-mir-106a	163.66666666666666	15.0	15.706681340737672	18.06580833104567	5p	lv3p#-1_22.0|lv5p_27.333333333333332|nta#A_29.0|lv3pT_22.0|canonical_67.0|nta#T_15.0|nta#A#1_29.0|lv5pT_27.333333333333332|total_163.66666666666666|lv5p#-3_6.5|nta#T#1_15.0|lv5p#-1_20.833333333333332|lv3p_22.0|NucVar_3.333333333333333
hsa-miR-377-3p	hsa-mir-377	163.0	9.0	15.64270300533752	17.992220517069924	3p	lv3p#-1_11.0|lv3pT_45.0|canonical_65.0|total_163.0|lv3p_45.0|lv3p#-3_23.0|mv_42.0|lv3p#-2_11.0|NucVar_11.0
hsa-miR-629-5p	hsa-mir-629	162.0	11.0	15.54673550223729	17.881838796106308	5p	lv3p#-1_26.0|nta#A_42.0|canonical_13.0|lv3pT_26.0|mlv3p_13.0|lv3p#1_17.0|nta#A#1_42.0|mlv3p#2_13.0|total_162.0|lv3p_43.0|mv_30.0|lv3pE_17.0|NucVar_21.0
hsa-miR-224-5p	hsa-mir-224	161.0	10.0	15.45076799913706	17.77145707514269	5p	mv_50.0|lv5p_100.0|lv5pT_100.0|lv5p#-2_3.0|nta#A_11.0|nta#A#1_11.0|lv5p#-1_97.0|total_161.0
hsa-miR-93-3p	hsa-mir-93	151.0	7.0	14.491092968134758	16.667639865506494	3p	lv3p#-1_14.0|lv3pT_24.0|canonical_41.0|lv3p#1_71.0|total_151.0|lv3p_95.0|mv_14.0|lv3pE_71.0|NucVar_1.0|lv3p#-2_10.0
hsa-miR-1306-3p	hsa-mir-1306	150.0	13.0	14.395125465034528	16.557258144542878	3p	nta#A_1.0|nta#T_96.0|lv3p#3_18.0|nta#UA_1.0|lv3p#2_5.0|lv3p#1_11.0|nta#A#1_1.0|total_150.0|nta#T#2_10.0|nta#T#1_86.0|lv3p_34.0|lv3pE_34.0|mv_19.0
hsa-miR-1179	hsa-mir-1179	150.0	9.0	14.395125465034528	16.557258144542878	5p	canonical_1.0|mv_33.0|lv3pE_101.0|nta#A_15.0|nta#A#1_15.0|total_150.0|lv3p_101.0|lv3p#1_101.0
hsa-miR-1271-5p	hsa-mir-1271	150.0	6.0	14.395125465034528	16.557258144542878	5p	lv3p#-1_18.0|nta#C#1_1.0|nta#C_1.0|lv3pT_25.0|canonical_111.0|nta#T_12.0|total_150.0|nta#T#1_12.0|lv3p_25.0|NucVar_1.0|lv3p#-2_7.0
hsa-miR-299-3p	hsa-mir-299	147.0	12.0	14.107222955733837	16.22611298165202	3p	lv3p#-1_18.0|canonical_9.0|lv3pT_46.0|nta#T_18.0|total_147.0|nta#T#1_18.0|lv3p_46.0|lv3p#-3_12.0|mv_74.0|lv3p#-2_16.0
hsa-miR-376a-5p	hsa-mir-376a-1	143.0	15.0	13.723352943332916	15.784586097797542	5p	lv3p#-1_10.0|lv5p_27.0|nta#A_15.0|lv3pT_10.0|canonical_19.0|nta#T_16.0|lv3p#1_13.0|nta#A#1_15.0|lv5pT_27.0|total_143.0|nta#T#1_16.0|lv5p#-1_27.0|lv3p_23.0|lv3pE_13.0|mv_42.0|NucVar_1.0
hsa-miR-185-3p	hsa-mir-185	141.0	8.0	13.531417937132456	15.563822655870304	3p	lv3p#-1_41.0|nta#A_81.0|lv3pT_41.0|nta#T_11.0|nta#A#3_3.0|nta#A#2_52.0|nta#A#1_26.0|total_141.0|nta#T#1_11.0|lv3p_41.0|mv_8.0
hsa-miR-940	hsa-mir-940	141.0	4.0	13.531417937132456	15.563822655870304	3p	lv3p#-1_58.0|lv5p#1_9.0|lv5p_9.0|nta#A_1.0|lv3pT_58.0|canonical_73.0|lv5pE_9.0|nta#A#1_1.0|total_141.0|lv3p_58.0
hsa-miR-2355-3p	hsa-mir-2355	141.0	9.0	13.531417937132456	15.563822655870304	3p	lv3p#-1_12.0|lv5p_7.0|nta#A_7.0|lv3pT_33.0|nta#T_7.0|nta#A#1_7.0|lv5pT_7.0|total_141.0|nta#T#1_7.0|lv5p#-2_7.0|lv3p_33.0|mv_87.0|lv3p#-2_21.0
hsa-miR-135a-2-3p	hsa-mir-135a-2	139.0	10.0	13.339482930931997	15.343059213943066	3p	lv3p#-1_6.0|lv5p_22.0|nta#A_10.0|lv3pT_6.0|nta#T_11.0|nta#A#1_10.0|total_139.0|lv5pT_22.0|nta#T#1_11.0|lv3p_6.0|lv5p#-1_22.0|nta#G#1_1.0|mv_89.0|nta#G_1.0
hsa-miR-2682-5p	hsa-mir-2682	134.0	7.0	12.859645415430846	14.79115060912497	5p	lv5p_20.0|lv3pT_24.0|canonical_33.0|nta#T_7.0|lv5pT_20.0|total_134.0|nta#T#1_7.0|lv5p#-2_20.0|lv3p_24.0|mv_50.0|lv3p#-2_24.0
hsa-miR-320c	hsa-mir-320c-1	132.4666666666667	16.0	12.712495244010496	14.621898636980758	3p	lv3p#-1_82.56666666666669|nta#A_23.05|lv3pT_82.56666666666669|nta#T_23.25|nta#A#2_6.25|nta#A#1_16.8|nta#T#2_1.5|total_132.4666666666667|nta#T#1_21.75|lv3p_82.56666666666669|nta#G#1_3.6|nta#G_3.6
hsa-miR-34c-5p	hsa-mir-34c	131.0	5.0	12.571742906130154	14.460005446234112	5p	canonical_115.0|lv3p#-4_12.0|total_131.0|lv3p_12.0|NucVar_4.0|lv3pT_12.0
hsa-miR-196a-5p	hsa-mir-196a-2	130.83333333333331	9.0	12.555748322280115	14.441608492740174	5p	nta#A_18.833333333333336|canonical_64.5|nta#T_28.5|lv3p#1_18.0|nta#A#1_18.833333333333336|total_130.83333333333331|nta#T#1_28.5|lv3p_18.0|lv3pE_18.0|NucVar_1.0
hsa-miR-23b-5p	hsa-mir-23b	130.0	9.0	12.475775403029925	14.349623725270494	5p	lv3p#-1_33.0|lv5p_22.0|nta#A_3.0|lv3pT_33.0|canonical_43.0|nta#A#1_3.0|lv5pT_22.0|total_130.0|lv5p#-1_22.0|lv3p_33.0|mv_19.0|NucVar_10.0
hsa-miR-532-3p	hsa-mir-532	130.0	8.0	12.475775403029925	14.349623725270494	3p	lv3p#-1_11.0|lv3pT_33.0|canonical_53.0|nta#T_43.0|total_130.0|nta#T#1_43.0|lv3p_33.0|NucVar_1.0|lv3p#-2_22.0
hsa-miR-487b-5p	hsa-mir-487b	130.0	6.0	12.475775403029925	14.349623725270494	5p	canonical_25.0|mv_15.0|lv5p_90.0|lv5pT_72.0|lv5p#1_18.0|lv5pE_18.0|lv5p#-1_72.0|total_130.0
hsa-miR-767-5p	hsa-mir-767	126.0	7.0	12.091905390629003	13.908096841416016	5p	mlv5p#2_13.0|canonical_39.0|nta#T_13.0|lv3p#1_59.0|mlv5p_13.0|total_126.0|nta#T#1_13.0|lv3p_59.0|lv3pE_59.0|NucVar_2.0
hsa-miR-21-3p	hsa-mir-21	126.0	9.0	12.091905390629003	13.908096841416016	3p	nta#A_25.0|nta#T_18.0|lv3p#2_25.0|lv3p#1_46.0|nta#A#2_2.0|nta#A#1_23.0|nta#T#2_1.0|total_126.0|nta#T#1_17.0|lv3p_71.0|mv_12.0|lv3pE_71.0
hsa-miR-20b-5p	hsa-mir-20b	124.0	6.0	11.899970384428544	13.687333399488779	5p	lv3p#-1_7.0|lv5p_1.0|nta#A_38.0|lv3pT_7.0|canonical_78.0|nta#A#1_38.0|lv5pT_1.0|total_124.0|lv5p#-1_1.0|lv3p_7.0
hsa-miR-193b-3p	hsa-mir-193b	120.0	6.0	11.516100372027623	13.245806515634301	3p	nta#A_10.0|lv3pT_14.0|canonical_87.0|lv3p#2_7.0|nta#A#1_10.0|total_120.0|lv3p_21.0|lv3pE_7.0|NucVar_2.0|lv3p#-2_14.0
hsa-miR-6842-3p	hsa-mir-6842	120.0	6.0	11.516100372027623	13.245806515634301	3p	lv3p#-1_7.0|lv3pT_88.0|canonical_18.0|nta#T_13.0|total_120.0|nta#T#1_13.0|lv3p_88.0|lv3p#-3_3.0|NucVar_1.0|lv3p#-2_78.0
hsa-miR-205-5p	hsa-mir-205	120.0	7.0	11.516100372027623	13.245806515634301	5p	nta#A_21.0|lv3pT_9.0|nta#T_16.0|lv3p#1_74.0|nta#A#1_21.0|total_120.0|nta#T#1_16.0|lv3p_83.0|lv3p#-3_9.0|lv3pE_74.0
hsa-miR-448	hsa-mir-448	118.0	9.0	11.324165365827161	13.025043073707064	3p	lv3p#-1_57.0|nta#A_21.0|lv3pT_67.0|canonical_9.0|nta#T_5.0|nta#A#1_21.0|total_118.0|nta#T#1_5.0|lv3p_67.0|nta#G#1_16.0|nta#G_16.0|lv3p#-2_10.0
hsa-miR-195-3p	hsa-mir-195	114.0	9.0	10.940295353426242	12.583516189852586	3p	lv3p#-1_19.0|nta#A_1.0|lv3pT_24.0|canonical_43.0|nta#T_15.0|lv3p#1_23.0|nta#A#1_1.0|nta#T#2_3.0|total_114.0|nta#T#1_12.0|lv3p_47.0|mv_8.0|lv3pE_23.0|lv3p#-2_5.0
hsa-miR-204-3p	hsa-mir-204	112.0	5.0	10.74836034722578	12.362752747925349	3p	lv3p#-1_24.0|nta#C#1_1.0|nta#C_1.0|lv3pT_51.0|canonical_38.0|nta#T_22.0|total_112.0|nta#T#1_22.0|lv3p_51.0|lv3p#-2_27.0
hsa-miR-24-2-5p	hsa-mir-24-2	112.0	6.0	10.74836034722578	12.362752747925349	5p	mv_67.0|lv5p_45.0|lv5p#1_45.0|lv5pE_45.0|total_112.0
hsa-miR-3200-5p	hsa-mir-3200	111.0	11.0	10.65239284412555	12.252371026961729	5p	nta#C#1_1.0|lv5p#1_23.0|nta#C_1.0|lv5p_30.0|nta#A_22.0|canonical_14.0|lv5pE_23.0|lv3p#3_27.0|lv3p#2_13.0|nta#A#1_22.0|lv5pT_7.0|total_111.0|lv5p#-1_7.0|lv3p_40.0|lv3pE_40.0|mv_4.0
hsa-miR-3177-3p	hsa-mir-3177	110.0	6.0	10.55642534102532	12.14198930599811	3p	canonical_68.0|lv3pE_33.0|lv3p#-1_6.0|total_110.0|lv3p_39.0|NucVar_3.0|lv3pT_6.0|lv3p#1_33.0
hsa-miR-219a-5p	hsa-mir-219a-2	109.0	10.0	10.460457837925091	12.031607585034491	5p	canonical_3.5|lv3p#3_14.0|lv3p#2_18.0|lv3p#1_47.0|total_109.0|lv3p_79.0|mv_2.0|lv3pE_79.0|NucVar_24.5
hsa-miR-769-3p	hsa-mir-769	108.0	10.0	10.364490334824861	11.921225864070871	3p	lv3p#-1_7.0|lv5p_18.0|nta#A_53.0|lv3pT_16.0|nta#T_12.0|nta#A#1_53.0|lv5pT_18.0|total_108.0|nta#T#1_12.0|lv5p#-1_18.0|lv3p_16.0|nta#G#1_9.0|nta#G_9.0|lv3p#-2_9.0
hsa-miR-4705	hsa-mir-4705	108.0	4.0	10.364490334824861	11.921225864070871	5p	lv5p_28.0|canonical_78.0|lv5pT_28.0|lv5p#-1_28.0|total_108.0|NucVar_2.0
hsa-miR-4662a-5p	hsa-mir-4662a	108.0	7.0	10.364490334824861	11.921225864070871	5p	lv3pT_17.0|canonical_78.0|nta#T_1.0|total_108.0|nta#T#1_1.0|lv3p_17.0|lv3p#-3_1.0|NucVar_12.0|lv3p#-2_16.0
hsa-miR-144-3p	hsa-mir-144	107.0	2.0	10.26852283172463	11.810844143107252	3p	canonical_60.0|lv5p_47.0|lv5p#1_47.0|lv5pE_47.0|total_107.0
hsa-miR-433-5p	hsa-mir-433	106.0	7.0	10.1725553286244	11.700462422143634	5p	lv3p#-1_15.0|lv5p_18.0|nta#A_1.0|lv3pT_30.0|canonical_56.0|nta#A#1_1.0|lv5pT_18.0|total_106.0|lv5p#-1_18.0|lv3p_30.0|NucVar_1.0|lv3p#-2_15.0
hsa-miR-873-3p	hsa-mir-873	106.0	7.0	10.1725553286244	11.700462422143634	3p	mv_20.0|lv5p_32.0|canonical_53.0|lv5pT_32.0|lv5p#-1_32.0|total_106.0|NucVar_1.0
hsa-miR-770-5p	hsa-mir-770	106.0	10.0	10.1725553286244	11.700462422143634	5p	nta#A_20.0|canonical_23.0|nta#T_41.0|lv3p#2_5.0|nta#A#1_20.0|total_106.0|nta#T#2_18.0|nta#T#1_23.0|lv3p_5.0|mv_17.0|lv3pE_5.0
hsa-miR-380-5p	hsa-mir-380	106.0	4.0	10.1725553286244	11.700462422143634	5p	mv_105.0|nta#C_1.0|total_106.0|nta#C#1_1.0
hsa-miR-128-2-5p	hsa-mir-128-2	106.0	6.0	10.1725553286244	11.700462422143634	5p	canonical_40.0|lv3p#-2_62.0|lv3p#-1_4.0|total_106.0|lv3p_66.0|lv3pT_66.0
hsa-miR-6507-5p	hsa-mir-6507	102.0	6.0	9.788685316223479	11.258935538289156	5p	mv_59.0|canonical_42.0|total_102.0|NucVar_1.0
hsa-miR-625-5p	hsa-mir-625	102.0	5.0	9.788685316223479	11.258935538289156	5p	canonical_28.0|lv3p#-2_17.0|nta#A_3.0|lv3p#-1_54.0|nta#A#1_3.0|total_102.0|lv3p_71.0|lv3pT_71.0
hsa-miR-148b-5p	hsa-mir-148b	101.0	9.0	9.692717813123249	11.148553817325537	5p	lv5p_34.0|mv_67.0|lv5pT_12.0|lv5p#1_22.0|lv5pE_22.0|lv5p#-1_12.0|total_101.0
hsa-miR-196a-5p	hsa-mir-196a-1	99.83333333333333	7.0	9.58075572617298	11.019775142867982	5p	canonical_64.5|nta#A_5.833333333333333|nta#A#1_5.833333333333333|total_99.83333333333333|nta#T#1_28.5|nta#T_28.5|NucVar_1.0
hsa-miR-4440	hsa-mir-4440	98.0	8.0	9.40481530382256	10.81740865443468	3p	lv3pE_1.0|nta#A#2_19.0|nta#A_19.0|total_98.0|lv3p_1.0|nta#T#1_78.0|nta#T_78.0|lv3p#2_1.0
hsa-miR-199a-5p	hsa-mir-199a-1	98.0	11.0	9.40481530382256	10.81740865443468	5p	lv3p#-1_31.5|lv5p_6.5|nta#A_5.5|lv3pT_35.5|canonical_41.0|nta#T_6.0|nta#A#1_5.5|lv5pT_6.5|total_98.0|lv5p#-3_0.5|nta#T#1_6.0|lv5p#-1_6.0|lv3p_35.5|lv3p#-4_4.0|mv_3.0|NucVar_0.5
hsa-miR-199a-5p	hsa-mir-199a-2	98.0	11.0	9.40481530382256	10.81740865443468	5p	lv3p#-1_31.5|lv5p_6.5|nta#A_5.5|lv3pT_35.5|canonical_41.0|nta#T_6.0|nta#A#1_5.5|lv5pT_6.5|total_98.0|lv5p#-3_0.5|nta#T#1_6.0|lv5p#-1_6.0|lv3p_35.5|lv3p#-4_4.0|mv_3.0|NucVar_0.5
hsa-miR-6516-5p	hsa-mir-6516	97.0	5.0	9.308847800722328	10.70702693347106	5p	mv_4.0|lv3p#-1_26.0|nta#A_67.0|nta#A#1_67.0|total_97.0|lv3p_26.0|lv3pT_26.0
hsa-miR-377-5p	hsa-mir-377	96.0	6.0	9.212880297622098	10.596645212507442	5p	lv3p#-1_13.0|lv5p_6.0|nta#A_1.0|lv3pT_13.0|canonical_51.0|nta#A#1_1.0|lv5pT_6.0|total_96.0|lv5p#-1_6.0|lv3p_13.0|nta#G#1_24.0|nta#G_24.0|NucVar_1.0
hsa-miR-766-3p	hsa-mir-766	96.0	4.0	9.212880297622098	10.596645212507442	3p	lv3p#-1_65.0|lv5p_8.0|lv3pT_72.0|canonical_16.0|total_96.0|lv5pT_8.0|lv5p#-1_8.0|lv3p_72.0|lv3p#-2_7.0
hsa-miR-26b-3p	hsa-mir-26b	96.0	7.0	9.212880297622098	10.596645212507442	3p	lv3p#-1_18.0|lv3pT_18.0|canonical_26.0|nta#T_43.0|lv3p#1_9.0|total_96.0|nta#T#1_43.0|lv3p_27.0|lv3pE_9.0
hsa-miR-18a-5p	hsa-mir-18a	95.0	7.0	9.116912794521868	10.486263491543822	5p	nta#A_33.0|lv3pT_30.0|canonical_31.0|nta#A#2_13.0|nta#A#1_20.0|total_95.0|lv3p_30.0|NucVar_1.0|lv3p#-2_30.0
hsa-miR-548e-3p	hsa-mir-548e	93.0	5.0	8.924977788321408	10.265500049616584	3p	lv3p#-2_16.0|lv3p#-1_77.0|total_93.0|lv3p_93.0|lv3pT_93.0
hsa-miR-6511b-3p	hsa-mir-6511b-1	90.75	22.0	8.70905090634589	10.01714117744844	3p	nta#A#1_6.5|lv5p#-2_4.5|lv5p_11.5|lv5p#-1_4.5|canonical_17.5|nta#A_6.5|lv3p_15.0|nta#T#3_3.25|NucVar_0.25|nta#T#2_5.5|nta#T#1_29.5|mv_1.75|lv3p#-3_0.25|lv3pT_15.0|lv3p#-2_6.25|lv3p#-1_8.5|lv5pT_11.5|nta#T_38.25|lv5p#-4_2.5|total_90.75
hsa-miR-6511b-3p	hsa-mir-6511b-1	90.75	22.0	8.70905090634589	10.01714117744844	3p	nta#A#1_6.5|lv5p#-2_4.5|lv5p_11.5|lv5p#-1_4.5|canonical_17.5|nta#A_6.5|lv3p_15.0|nta#T#3_3.25|NucVar_0.25|nta#T#2_5.5|nta#T#1_29.5|mv_1.75|lv3p#-3_0.25|lv3pT_15.0|lv3p#-2_6.25|lv3p#-1_8.5|lv5pT_11.5|nta#T_38.25|lv5p#-4_2.5|total_90.75
hsa-miR-3065-3p	hsa-mir-3065	90.0	9.0	8.637075279020717	9.934354886725727	3p	lv3p#-1_39.0|nta#A_10.0|canonical_3.0|lv3pT_39.0|nta#T_18.0|nta#A#2_10.0|total_90.0|nta#T#1_18.0|lv3p_39.0|mv_8.0|nta#G#1_12.0|nta#G_12.0
hsa-let-7f-1-3p	hsa-let-7f-1	89.0	5.0	8.541107775920487	9.823973165762107	3p	mv_22.0|nta#A_5.0|nta#T#2_3.0|nta#A#1_5.0|total_89.0|nta#T#1_59.0|nta#T_62.0
hsa-miR-942-5p	hsa-mir-942	86.0	8.0	8.253205266619796	9.49282800287125	5p	lv3p#-1_55.0|lv5p_7.0|nta#A_12.0|lv3pT_55.0|nta#A#1_12.0|total_86.0|lv5pT_7.0|lv5p#-1_7.0|lv3p_55.0|mv_12.0
hsa-miR-522-3p	hsa-mir-522	85.0	3.0	8.157237763519566	9.38244628190763	3p	canonical_64.0|lv3p#-2_19.0|total_85.0|lv3p_19.0|NucVar_2.0|lv3pT_19.0
hsa-miR-370-5p	hsa-mir-370	82.0	6.0	7.869335254218876	9.051301119016772	5p	lv3p#-1_28.0|lv3pT_28.0|canonical_14.0|lv3p#1_17.0|total_82.0|lv3p_45.0|lv3pE_17.0|mv_22.0|NucVar_1.0
hsa-miR-576-5p	hsa-mir-576	82.0	7.0	7.869335254218876	9.051301119016772	5p	lv3p#-1_13.0|nta#A_7.0|lv3pT_18.0|canonical_33.0|lv3p#1_24.0|nta#A#1_7.0|total_82.0|lv3p_42.0|lv3pE_24.0|lv3p#-2_5.0
hsa-miR-758-3p	hsa-mir-758	82.0	8.0	7.869335254218876	9.051301119016772	3p	lv3p#-1_24.0|lv5p_1.0|nta#A_22.0|lv3pT_24.0|canonical_12.0|nta#A#1_22.0|lv5pT_1.0|total_82.0|lv5p#-2_1.0|lv3p_24.0|mv_23.0
hsa-miR-496	hsa-mir-496	81.0	3.0	7.773367751118645	8.940919398053154	3p	canonical_29.0|lv3p#-1_52.0|total_81.0|lv3p_52.0|lv3pT_52.0
hsa-miR-1270	hsa-mir-1270	80.0	5.0	7.677400248018415	8.830537677089534	5p	canonical_76.0|total_80.0|NucVar_4.0
hsa-miR-153-5p	hsa-mir-153-2	79.0	5.0	7.581432744918184	8.720155956125915	5p	canonical_15.0|mv_5.0|lv5p_31.0|lv5p#1_31.0|lv5pE_31.0|total_79.0|nta#T#1_28.0|nta#T_28.0
hsa-miR-513c-5p	hsa-mir-513c	79.0	7.0	7.581432744918184	8.720155956125915	5p	canonical_50.0|nta#A_13.0|nta#A#1_13.0|total_79.0|nta#T#1_14.0|nta#UA_1.0|nta#T_14.0|NucVar_2.0
hsa-miR-122-5p	hsa-mir-122	79.0	3.0	7.581432744918184	8.720155956125915	5p	canonical_48.0|lv3p#-1_31.0|total_79.0|lv3p_31.0|lv3pT_31.0
hsa-miR-2113	hsa-mir-2113	78.0	2.0	7.485465241817955	8.609774235162297	3p	canonical_66.0|total_78.0|nta#T#1_12.0|nta#T_12.0
hsa-miR-12136	hsa-mir-12136	77.5	9.0	7.43748149026784	8.554583374680487	5p	nta#C#1_3.5|nta#C_3.5|nta#A_30.0|mlv3p_0.5|lv3p#5_1.0|lv3p#3_21.0|lv3p#1_21.5|nta#A#2_4.0|mlv3p#3_0.5|nta#A#1_26.0|total_77.5|lv3p_43.5|lv3pE_43.5
